Long(deg)	Lat(deg)	MONTH	DAY	YEAR	DATE	Pieces/KM2
-68.68	15.12	12	22	2003	2003-12-22	1028
-70.69	15.61	12	23	2003	2003-12-23	0
-69.95	15.53	12	23	2003	2003-12-23	0
-71.11	15.74	12	23	2003	2003-12-23	0
-71.17	15.55	12	24	2003	2003-12-24	2160
-71.20	15.47	12	24	2003	2003-12-24	4628
-74.98	17.30	12	26	2003	2003-12-26	771
-75.42	17.58	12	26	2003	2003-12-26	470
-76.39	17.61	12	27	2003	2003-12-27	36254
-77.23	17.60	12	27	2003	2003-12-27	1080
-78.16	17.52	12	28	2003	2003-12-28	1800
-79.08	17.46	12	28	2003	2003-12-28	491
-82.21	24.41	01	05	2004	2004-01-05	0
-82.04	24.39	01	05	2004	2004-01-05	0
-81.70	24.42	01	27	2004	2004-01-27	0
-81.92	24.06	01	28	2004	2004-01-28	0
-81.88	23.85	01	28	2004	2004-01-28	0
-81.88	23.85	01	28	2004	2004-01-28	0
-82.35	24.06	01	28	2004	2004-01-28	0
-83.02	24.24	01	29	2004	2004-01-29	337
-83.11	24.50	01	30	2004	2004-01-30	0
-83.30	24.78	01	30	2004	2004-01-30	0
-83.30	24.78	01	30	2004	2004-01-30	0
-82.01	24.19	02	12	2004	2004-02-12	0
-81.90	24.12	02	12	2004	2004-02-12	6299
-81.60	24.05	02	13	2004	2004-02-13	3240
-80.52	24.67	02	13	2004	2004-02-13	0
-79.89	25.51	02	14	2004	2004-02-14	11319
-79.60	26.53	02	14	2004	2004-02-14	1080
-79.84	27.82	02	14	2004	2004-02-14	7199
-78.61	28.16	02	15	2004	2004-02-15	0
-78.19	27.68	02	16	2004	2004-02-16	0
-77.35	27.10	02	17	2004	2004-02-17	10799
-76.52	27.08	02	17	2004	2004-02-17	2700
-76.82	25.70	02	21	2004	2004-02-21	0
-76.19	25.82	02	21	2004	2004-02-21	0
-75.69	26.09	02	22	2004	2004-02-22	600
-75.51	26.36	02	22	2004	2004-02-22	0
-75.40	26.16	02	23	2004	2004-02-23	0
-74.80	25.68	02	23	2004	2004-02-23	70194
-73.83	25.05	02	24	2004	2004-02-24	982
-72.76	24.84	02	24	2004	2004-02-24	0
-71.45	24.84	02	25	2004	2004-02-25	810
-71.14	24.79	02	25	2004	2004-02-25	2077
-70.50	24.13	02	26	2004	2004-02-26	6557
-70.22	23.30	02	26	2004	2004-02-26	2700
-69.71	22.41	02	27	2004	2004-02-27	5398
-69.10	21.59	02	27	2004	2004-02-27	13885
-69.09	19.21	03	04	2004	2004-03-04	1080
-69.12	19.43	03	04	2004	2004-03-04	3857
-68.26	18.64	03	05	2004	2004-03-05	0
-69.02	16.73	03	06	2004	2004-03-06	0
-69.66	15.73	03	07	2004	2004-03-07	0
-70.92	15.88	03	07	2004	2004-03-07	0
-72.02	15.86	03	08	2004	2004-03-08	0
-73.36	15.99	03	08	2004	2004-03-08	0
-74.36	16.16	03	09	2004	2004-03-09	0
-75.32	16.80	03	09	2004	2004-03-09	1080
-76.15	17.19	03	09	2004	2004-03-09	0
-78.29	17.63	03	12	2004	2004-03-12	1259
-80.31	24.71	03	28	2004	2004-03-28	0
-79.63	24.91	03	28	2004	2004-03-28	0
-79.45	26.18	03	30	2004	2004-03-30	1080
-78.42	26.22	03	30	2004	2004-03-30	6942
-76.40	25.65	03	31	2004	2004-03-31	1410
-73.46	24.87	04	02	2004	2004-04-02	9817
-73.16	23.75	04	03	2004	2004-04-03	5400
-73.22	23.06	04	04	2004	2004-04-04	7019
-73.64	21.31	04	04	2004	2004-04-04	49676
-75.94	17.93	04	07	2004	2004-04-07	0
-76.92	18.68	04	12	2004	2004-04-12	3240
-78.68	19.58	04	13	2004	2004-04-13	4200
-79.29	19.75	04	14	2004	2004-04-14	4320
-80.80	18.53	04	15	2004	2004-04-15	0
-82.70	17.39	04	16	2004	2004-04-16	0
-83.56	16.63	04	16	2004	2004-04-16	0
-85.90	16.30	04	18	2004	2004-04-18	0
-82.03	24.00	04	29	2004	2004-04-29	2700
-82.08	24.05	04	29	2004	2004-04-29	0
-82.09	24.11	04	29	2004	2004-04-29	0
-80.08	25.14	05	09	2004	2004-05-09	0
-79.77	24.98	05	10	2004	2004-05-10	675
-79.85	26.72	05	11	2004	2004-05-11	0
-80.02	27.98	05	11	2004	2004-05-11	540
-79.80	29.07	05	11	2004	2004-05-11	0
-78.65	30.99	05	13	2004	2004-05-13	4447
-77.94	31.42	05	14	2004	2004-05-14	1800
-77.22	31.81	05	14	2004	2004-05-14	15299
-76.23	32.44	05	15	2004	2004-05-15	2700
-75.14	32.60	05	15	2004	2004-05-15	0
-74.83	32.77	05	15	2004	2004-05-15	1080
-73.26	32.59	05	17	2004	2004-05-17	9179
-72.40	32.21	05	17	2004	2004-05-17	19978
-71.42	32.13	05	18	2004	2004-05-18	4860
-69.47	31.75	05	18	2004	2004-05-18	2700
-66.66	31.93	05	19	2004	2004-05-19	57775
-64.42	32.40	05	25	2004	2004-05-25	14849
-64.87	33.54	05	25	2004	2004-05-25	10124
-65.63	34.43	05	27	2004	2004-05-27	1620
-63.92	36.14	05	28	2004	2004-05-28	7199
-61.83	42.25	05	31	2004	2004-05-31	771
-70.94	41.14	06	25	2004	2004-06-25	675
-71.19	39.35	06	26	2004	2004-06-26	540
-70.39	41.89	07	08	2004	2004-07-08	0
-69.77	42.53	07	09	2004	2004-07-09	0
-69.17	42.84	07	10	2004	2004-07-10	1080
-69.16	43.21	07	11	2004	2004-07-11	0
-70.24	42.91	07	18	2004	2004-07-18	0
-69.95	42.58	07	19	2004	2004-07-19	1080
-69.72	42.41	07	20	2004	2004-07-20	0
-69.57	39.75	08	07	2004	2004-08-07	623
-69.08	40.01	08	07	2004	2004-08-07	0
-68.45	40.40	08	08	2004	2004-08-08	1350
-68.55	40.98	08	08	2004	2004-08-08	0
-68.81	41.37	08	09	2004	2004-08-09	386
-69.03	41.90	08	09	2004	2004-08-09	0
-69.55	42.65	08	10	2004	2004-08-10	0
-69.91	42.43	08	10	2004	2004-08-10	0
-70.18	42.37	08	11	2004	2004-08-11	11434
-70.60	42.41	08	11	2004	2004-08-11	1620
-70.44	42.40	08	11	2004	2004-08-11	2700
-70.33	42.16	08	11	2004	2004-08-11	0
-70.44	42.13	08	11	2004	2004-08-11	0
-70.86	41.05	08	19	2004	2004-08-19	540
-70.39	40.78	08	19	2004	2004-08-19	0
-70.33	40.89	08	19	2004	2004-08-19	0
-69.10	40.43	08	20	2004	2004-08-20	540
-68.56	40.83	08	20	2004	2004-08-20	0
-68.92	41.16	08	21	2004	2004-08-21	0
-69.25	41.74	08	21	2004	2004-08-21	0
-69.58	42.27	08	21	2004	2004-08-21	3600
-70.36	42.00	09	02	2004	2004-09-02	600
-70.40	42.45	09	03	2004	2004-09-03	6687
-68.18	43.34	09	04	2004	2004-09-04	1080
-69.42	43.25	09	05	2004	2004-09-05	0
-70.46	42.94	09	05	2004	2004-09-05	720
-70.47	42.91	09	06	2004	2004-09-06	6479
-69.06	43.44	09	07	2004	2004-09-07	0
-68.55	39.73	10	18	2004	2004-10-18	1080
-67.97	39.71	10	18	2004	2004-10-18	0
-67.97	39.71	10	18	2004	2004-10-18	0
-67.97	39.71	10	18	2004	2004-10-18	0
-67.97	39.71	10	18	2004	2004-10-18	0
-66.49	39.62	10	18	2004	2004-10-18	2160
-66.49	39.62	10	18	2004	2004-10-18	0
-66.49	39.62	10	18	2004	2004-10-18	0
-66.49	39.62	10	18	2004	2004-10-18	6479
-63.44	37.32	10	19	2004	2004-10-19	6299
-61.73	35.15	10	21	2004	2004-10-21	2160
-60.64	33.52	10	22	2004	2004-10-22	0
-58.58	29.19	10	24	2004	2004-10-24	0
-58.51	29.18	10	24	2004	2004-10-24	0
-58.51	29.18	10	24	2004	2004-10-24	0
-58.51	29.18	10	24	2004	2004-10-24	2160
-58.51	29.18	10	24	2004	2004-10-24	2160
-58.51	29.18	10	24	2004	2004-10-24	2160
-58.22	28.63	10	24	2004	2004-10-24	0
-58.22	28.63	10	24	2004	2004-10-24	0
-58.22	28.63	10	24	2004	2004-10-24	0
-58.22	28.63	10	24	2004	2004-10-24	0
-57.63	27.03	10	25	2004	2004-10-25	5400
-57.56	26.90	10	26	2004	2004-10-26	1200
-57.51	26.84	10	26	2004	2004-10-26	1643
-56.82	26.17	10	26	2004	2004-10-26	2160
-56.53	26.13	10	27	2004	2004-10-27	7019
-56.54	26.16	10	28	2004	2004-10-28	5940
-58.07	22.08	10	31	2004	2004-10-31	22089
-58.76	20.22	11	01	2004	2004-11-01	1080
-59.56	18.52	11	02	2004	2004-11-02	0
-60.33	16.87	11	03	2004	2004-11-03	0
-60.61	14.54	11	04	2004	2004-11-04	0
-60.61	14.54	11	04	2004	2004-11-04	0
-60.61	14.54	11	04	2004	2004-11-04	0
-60.61	14.54	11	04	2004	2004-11-04	0
-60.61	14.54	11	04	2004	2004-11-04	0
-61.47	13.30	11	08	2004	2004-11-08	0
-61.54	13.39	11	09	2004	2004-11-09	1620
-61.71	13.88	11	09	2004	2004-11-09	0
-61.71	13.88	11	09	2004	2004-11-09	0
-61.71	13.88	11	09	2004	2004-11-09	0
-61.71	13.88	11	09	2004	2004-11-09	0
-61.71	13.88	11	09	2004	2004-11-09	0
-61.71	14.34	11	10	2004	2004-11-10	1620
-61.92	15.93	11	15	2004	2004-11-15	0
-64.99	17.39	11	29	2004	2004-11-29	982
-63.93	15.94	11	30	2004	2004-11-30	540
-63.67	14.06	12	01	2004	2004-12-01	5400
-63.67	12.76	12	02	2004	2004-12-02	6381
-65.11	12.55	12	03	2004	2004-12-03	0
-66.22	12.86	12	03	2004	2004-12-03	0
-67.17	13.08	12	04	2004	2004-12-04	540
-67.18	12.19	12	04	2004	2004-12-04	0
-67.11	11.24	12	05	2004	2004-12-05	0
-67.53	12.20	12	05	2004	2004-12-05	0
-68.65	12.65	12	10	2004	2004-12-10	0
-69.15	13.46	12	10	2004	2004-12-10	540
-69.54	14.19	12	10	2004	2004-12-10	0
-69.97	15.04	12	11	2004	2004-12-11	0
-70.49	16.17	12	12	2004	2004-12-12	0
-70.77	16.58	12	12	2004	2004-12-12	900
-71.52	17.02	12	12	2004	2004-12-12	0
-72.20	17.56	12	13	2004	2004-12-13	0
-72.33	17.79	12	13	2004	2004-12-13	0
-72.14	17.81	12	16	2004	2004-12-16	4320
-73.25	16.86	12	16	2004	2004-12-16	0
-74.29	16.80	12	17	2004	2004-12-17	2314
-74.75	17.13	12	18	2004	2004-12-18	0
-75.34	17.56	12	18	2004	2004-12-18	2160
-75.37	18.13	12	18	2004	2004-12-18	0
-82.11	24.27	01	03	2005	2005-01-03	1080
-81.84	24.19	01	04	2005	2005-01-04	771
-79.72	24.79	02	12	2005	2005-02-12	1473
-79.72	24.78	02	12	2005	2005-02-12	0
-79.32	26.59	02	14	2005	2005-02-14	0
-78.18	27.89	02	15	2005	2005-02-15	0
-77.55	27.99	02	15	2005	2005-02-15	76134
-76.25	28.10	02	16	2005	2005-02-16	540
-74.37	28.21	02	17	2005	2005-02-17	1620
-72.71	27.77	02	17	2005	2005-02-17	1800
-72.69	27.79	02	17	2005	2005-02-17	6872
-72.67	27.80	02	17	2005	2005-02-17	3375
-72.10	27.67	02	17	2005	2005-02-17	0
-71.64	27.75	02	18	2005	2005-02-18	9719
-71.63	27.69	02	18	2005	2005-02-18	6479
-71.61	27.76	02	18	2005	2005-02-18	28961
-71.12	27.66	02	18	2005	2005-02-18	13885
-70.42	27.47	02	18	2005	2005-02-18	5400
-69.11	26.26	02	20	2005	2005-02-20	0
-68.42	25.96	02	20	2005	2005-02-20	5400
-70.59	19.98	02	25	2005	2005-02-25	16799
-70.10	19.89	03	01	2005	2005-03-01	2160
-69.13	19.88	03	01	2005	2005-03-01	19978
-69.09	19.28	03	03	2005	2005-03-03	0
-69.53	19.74	03	05	2005	2005-03-05	9719
-69.85	20.02	03	05	2005	2005-03-05	16199
-70.83	20.19	03	06	2005	2005-03-06	0
-71.48	20.29	03	06	2005	2005-03-06	0
-73.99	19.40	03	08	2005	2005-03-08	2160
-75.31	19.02	03	08	2005	2005-03-08	0
-75.08	18.98	03	08	2005	2005-03-08	3000
-75.11	18.99	03	08	2005	2005-03-08	3240
-75.14	18.99	03	08	2005	2005-03-08	4050
-75.52	19.01	03	09	2005	2005-03-09	1543
-75.78	18.95	03	09	2005	2005-03-09	1620
-75.81	18.95	03	09	2005	2005-03-09	6479
-75.84	18.94	03	09	2005	2005-03-09	2160
-82.06	24.02	03	17	2005	2005-03-17	10799
-81.99	24.16	03	17	2005	2005-03-17	3780
-81.64	23.98	03	27	2005	2005-03-27	0
-81.55	23.84	03	27	2005	2005-03-27	7559
-80.81	24.19	03	28	2005	2005-03-28	900
-80.03	25.21	03	28	2005	2005-03-28	2025
-79.63	26.48	03	29	2005	2005-03-29	0
-79.41	26.43	03	29	2005	2005-03-29	0
-79.25	26.95	03	30	2005	2005-03-30	16199
-79.55	27.38	03	30	2005	2005-03-30	11879
-80.02	28.60	03	31	2005	2005-03-31	1080
-80.52	29.78	03	31	2005	2005-03-31	800
-80.97	29.97	03	31	2005	2005-03-31	0
-80.76	30.46	04	01	2005	2005-04-01	0
-80.15	30.66	04	02	2005	2005-04-02	1274
-74.80	31.33	04	04	2005	2005-04-04	540
-73.62	31.23	04	05	2005	2005-04-05	540
-73.25	31.18	04	05	2005	2005-04-05	0
-72.31	31.17	04	06	2005	2005-04-06	0
-71.56	31.02	04	06	2005	2005-04-06	77214
-71.04	31.15	04	06	2005	2005-04-06	1080
-70.29	31.51	04	07	2005	2005-04-07	3780
-69.11	31.75	04	08	2005	2005-04-08	3599
-68.51	31.93	04	08	2005	2005-04-08	5940
-67.26	32.04	04	09	2005	2005-04-09	0
-66.03	31.99	04	09	2005	2005-04-09	0
-64.70	32.18	04	13	2005	2005-04-13	0
-64.12	32.36	04	14	2005	2005-04-14	0
-63.39	32.31	04	14	2005	2005-04-14	1620
-62.79	32.04	04	15	2005	2005-04-15	0
-62.25	31.91	04	15	2005	2005-04-15	4723
-61.68	31.41	04	15	2005	2005-04-15	35097
-61.33	30.77	04	16	2005	2005-04-16	92593
-60.98	30.46	04	17	2005	2005-04-17	8099
-60.40	30.06	04	17	2005	2005-04-17	78704
-59.97	29.69	04	18	2005	2005-04-18	45511
-59.57	29.06	04	18	2005	2005-04-18	48596
-59.25	28.22	04	19	2005	2005-04-19	25918
-59.07	27.30	04	19	2005	2005-04-19	5940
-59.17	25.15	04	20	2005	2005-04-20	22273
-59.03	23.87	04	21	2005	2005-04-21	4320
-59.49	20.67	04	22	2005	2005-04-22	3780
-59.40	20.27	04	22	2005	2005-04-22	5400
-59.79	19.76	04	23	2005	2005-04-23	1620
-59.94	19.31	04	24	2005	2005-04-24	5400
-60.59	18.77	04	24	2005	2005-04-24	6171
-60.82	18.57	04	24	2005	2005-04-24	1620
-61.00	17.72	04	25	2005	2005-04-25	1200
-61.36	16.87	04	26	2005	2005-04-26	0
-61.76	16.61	04	26	2005	2005-04-26	0
-62.92	17.67	04	28	2005	2005-04-28	0
-64.13	18.37	04	28	2005	2005-04-28	0
-64.35	18.42	05	09	2005	2005-05-09	0
-63.83	18.76	05	09	2005	2005-05-09	491
-63.62	18.84	05	10	2005	2005-05-10	13113
-63.76	19.50	05	10	2005	2005-05-10	12419
-64.00	20.03	05	11	2005	2005-05-11	6299
-64.24	20.48	05	11	2005	2005-05-11	12959
-64.42	21.15	05	12	2005	2005-05-12	7919
-64.54	21.72	05	12	2005	2005-05-12	33747
-64.61	23.04	05	13	2005	2005-05-13	10799
-64.62	24.62	05	14	2005	2005-05-14	13499
-64.74	25.23	05	14	2005	2005-05-14	56156
-64.84	26.15	05	15	2005	2005-05-15	3780
-64.47	26.74	05	15	2005	2005-05-15	25918
-64.44	27.54	05	16	2005	2005-05-16	15659
-64.34	28.52	05	16	2005	2005-05-16	46196
-64.34	28.86	05	17	2005	2005-05-17	8099
-64.30	29.57	05	17	2005	2005-05-17	65875
-64.60	30.93	05	18	2005	2005-05-18	107991
-65.03	31.62	05	19	2005	2005-05-19	26016
-64.63	32.13	05	20	2005	2005-05-20	9899
-64.11	32.78	05	23	2005	2005-05-23	7559
-63.60	33.52	05	24	2005	2005-05-24	6479
-63.78	34.32	05	24	2005	2005-05-24	11339
-63.13	38.30	05	26	2005	2005-05-26	1963
-62.65	40.16	05	27	2005	2005-05-27	1080
-59.49	44.35	05	30	2005	2005-05-30	900
-59.03	44.03	05	30	2005	2005-05-30	148188
-60.28	44.25	05	30	2005	2005-05-30	2025
-62.28	44.38	05	31	2005	2005-05-31	23218
-65.28	43.10	06	05	2005	2005-06-05	54596
-67.00	43.61	06	06	2005	2005-06-06	0
-67.93	44.05	06	08	2005	2005-06-08	600
-68.73	43.78	06	08	2005	2005-06-08	18014
-69.63	43.64	06	09	2005	2005-06-09	8639
-70.01	43.05	06	10	2005	2005-06-10	4800
-69.61	42.80	06	10	2005	2005-06-10	2160
-69.68	42.67	06	11	2005	2005-06-11	3000
-70.31	42.34	06	11	2005	2005-06-11	0
-70.56	42.24	06	12	2005	2005-06-12	10799
-71.23	41.40	06	14	2005	2005-06-14	501
-71.16	40.62	06	24	2005	2005-06-24	0
-70.52	39.46	06	24	2005	2005-06-24	1620
-70.31	39.16	06	25	2005	2005-06-25	8639
-70.45	40.97	07	08	2005	2005-07-08	540
-70.31	40.26	07	08	2005	2005-07-08	0
-70.44	40.37	07	09	2005	2005-07-09	0
-68.51	40.76	07	10	2005	2005-07-10	1620
-66.61	40.45	07	11	2005	2005-07-11	961
-65.42	40.33	07	11	2005	2005-07-11	0
-64.70	40.18	07	12	2005	2005-07-12	0
-63.62	39.92	07	12	2005	2005-07-12	0
-61.57	41.13	07	14	2005	2005-07-14	945
-60.66	42.04	07	14	2005	2005-07-14	0
-58.92	43.87	07	16	2005	2005-07-16	0
-61.57	44.67	07	19	2005	2005-07-19	0
-61.41	44.18	07	19	2005	2005-07-19	0
-61.99	44.08	07	20	2005	2005-07-20	540
-65.49	42.60	07	26	2005	2005-07-26	0
-71.16	41.41	07	31	2005	2005-07-31	22259
-71.20	41.38	08	01	2005	2005-08-01	0
-71.23	41.36	08	01	2005	2005-08-01	2186
-71.02	41.25	08	08	2005	2005-08-08	1800
-70.38	40.99	08	08	2005	2005-08-08	675
-69.52	40.49	08	09	2005	2005-08-09	771
-69.05	40.29	08	09	2005	2005-08-09	1188
-68.47	40.82	08	10	2005	2005-08-10	2700
-68.51	40.08	08	10	2005	2005-08-10	4500
-69.33	41.83	08	11	2005	2005-08-11	540
-70.09	42.42	08	11	2005	2005-08-11	0
-70.28	42.51	08	11	2005	2005-08-11	1350
-70.96	40.66	08	20	2005	2005-08-20	0
-70.94	40.48	08	20	2005	2005-08-20	0
-70.24	40.27	08	21	2005	2005-08-21	0
-69.22	40.36	08	21	2005	2005-08-21	0
-69.05	41.27	08	22	2005	2005-08-22	0
-69.43	41.79	08	22	2005	2005-08-22	0
-69.97	40.66	09	02	2005	2005-09-02	0
-69.82	40.38	09	02	2005	2005-09-02	540
-69.09	39.91	09	03	2005	2005-09-03	1620
-68.49	39.93	09	03	2005	2005-09-03	7199
-68.47	40.33	09	03	2005	2005-09-03	337
-68.63	41.32	09	04	2005	2005-09-04	5400
-68.54	42.09	09	04	2005	2005-09-04	0
-69.49	42.56	09	05	2005	2005-09-05	1080
-69.81	42.71	09	05	2005	2005-09-05	0
-69.59	42.87	09	06	2005	2005-09-06	2700
-69.91	43.19	09	07	2005	2005-09-07	540
-64.70	39.01	10	17	2005	2005-10-17	2160
-62.73	38.17	10	18	2005	2005-10-18	0
-61.30	37.48	10	19	2005	2005-10-19	7675
-60.93	37.20	10	20	2005	2005-10-20	3510
-60.33	36.69	10	20	2005	2005-10-20	7008
-60.33	36.70	10	20	2005	2005-10-20	3635
-60.33	36.72	10	20	2005	2005-10-20	2886
-60.34	36.74	10	20	2005	2005-10-20	0
-59.23	35.92	10	21	2005	2005-10-21	9100
-59.11	34.93	10	21	2005	2005-10-21	17852
-58.72	33.66	10	22	2005	2005-10-22	22701
-58.63	33.42	10	22	2005	2005-10-22	8716
-58.62	33.43	10	22	2005	2005-10-22	0
-58.61	33.44	10	22	2005	2005-10-22	0
-58.53	33.03	10	23	2005	2005-10-23	6253
-58.40	32.79	10	23	2005	2005-10-23	19322
-58.42	32.80	10	23	2005	2005-10-23	11733
-58.43	32.80	10	23	2005	2005-10-23	5563
-58.12	32.49	10	23	2005	2005-10-23	25218
-57.70	31.94	10	23	2005	2005-10-23	4529
-57.41	31.24	10	24	2005	2005-10-24	2936
-56.97	30.50	10	25	2005	2005-10-25	24717
-56.56	30.11	10	25	2005	2005-10-25	35735
-56.66	30.21	10	25	2005	2005-10-25	62886
-56.62	30.19	10	25	2005	2005-10-25	9021
-56.58	30.14	10	25	2005	2005-10-25	23407
-55.84	29.60	10	26	2005	2005-10-26	1427
-55.51	27.59	10	27	2005	2005-10-27	362438
-55.72	26.51	10	27	2005	2005-10-27	36337
-56.00	25.67	10	28	2005	2005-10-28	2796
-56.08	25.51	10	28	2005	2005-10-28	32286
-56.09	25.49	10	28	2005	2005-10-28	18992
-56.10	25.48	10	28	2005	2005-10-28	6032
-56.32	24.75	10	28	2005	2005-10-28	2633
-56.41	24.36	10	28	2005	2005-10-28	462
-56.42	24.34	10	28	2005	2005-10-28	1429
-56.42	24.33	10	28	2005	2005-10-28	16064
-56.42	24.32	10	28	2005	2005-10-28	1755
-56.61	23.68	10	28	2005	2005-10-28	4108
-56.75	23.31	10	29	2005	2005-10-29	0
-56.76	23.30	10	29	2005	2005-10-29	818
-56.77	23.28	10	29	2005	2005-10-29	818
-57.32	21.72	10	30	2005	2005-10-30	1978
-57.72	20.70	10	30	2005	2005-10-30	1127
-58.03	19.93	10	31	2005	2005-10-31	0
-58.33	18.73	10	31	2005	2005-10-31	1908
-58.63	17.81	10	31	2005	2005-10-31	0
-59.05	16.68	11	01	2005	2005-11-01	1138
-59.05	16.68	11	01	2005	2005-11-01	1014
-59.06	16.66	11	01	2005	2005-11-01	448
-59.07	16.64	11	01	2005	2005-11-01	1404
-59.36	15.40	11	02	2005	2005-11-02	0
-59.66	14.74	11	02	2005	2005-11-02	2060
-59.76	14.37	11	02	2005	2005-11-02	0
-59.76	14.36	11	02	2005	2005-11-02	0
-59.76	14.35	11	02	2005	2005-11-02	1080
-59.82	13.79	11	03	2005	2005-11-03	1075
-59.86	13.37	11	03	2005	2005-11-03	0
-59.86	13.35	11	03	2005	2005-11-03	1075
-59.86	13.33	11	03	2005	2005-11-03	0
-60.01	12.60	11	03	2005	2005-11-03	0
-60.09	11.68	11	04	2005	2005-11-04	0
-62.25	11.58	11	05	2005	2005-11-05	0
-61.42	13.26	11	10	2005	2005-11-10	0
-61.39	13.92	11	11	2005	2005-11-11	0
-61.44	14.60	11	13	2005	2005-11-13	0
-62.31	17.50	11	17	2005	2005-11-17	670
-80.13	24.24	02	10	2006	2006-02-10	1594
-79.94	25.61	02	11	2006	2006-02-11	790
-76.00	27.53	02	13	2006	2006-02-13	4500
-74.44	26.79	02	14	2006	2006-02-14	3085
-73.02	26.13	02	15	2006	2006-02-15	5400
-72.54	25.52	02	15	2006	2006-02-15	11339
-71.87	24.10	02	16	2006	2006-02-16	2224
-71.29	23.16	02	17	2006	2006-02-17	16199
-69.46	21.62	02	18	2006	2006-02-18	2160
-71.18	21.81	02	20	2006	2006-02-20	1080
-74.00	19.05	02	24	2006	2006-02-24	6173
-75.41	18.02	02	25	2006	2006-02-25	1543
-79.04	17.37	02	27	2006	2006-02-27	7777
-79.51	17.20	02	27	2006	2006-02-27	14579
-80.34	17.09	02	28	2006	2006-02-28	0
-83.70	16.75	03	01	2006	2006-03-01	3695
-85.29	16.15	03	02	2006	2006-03-02	0
-86.24	17.04	03	08	2006	2006-03-08	11574
-83.94	24.32	03	12	2006	2006-03-12	22771
-81.95	24.29	03	16	2006	2006-03-16	4307
-79.86	24.85	03	26	2006	2006-03-26	540
-79.83	24.88	03	26	2006	2006-03-26	1080
-79.38	25.27	03	26	2006	2006-03-26	3780
-79.85	25.39	03	27	2006	2006-03-27	0
-79.82	25.41	03	27	2006	2006-03-27	0
-79.93	26.05	03	27	2006	2006-03-27	0
-79.64	26.51	03	28	2006	2006-03-28	771
-79.09	26.34	03	28	2006	2006-03-28	1800
-77.80	25.94	03	29	2006	2006-03-29	540
-77.79	25.93	03	29	2006	2006-03-29	540
-76.73	25.91	03	30	2006	2006-03-30	1620
-76.07	25.36	03	31	2006	2006-03-31	8998
-74.48	22.86	04	02	2006	2006-04-02	16739
-74.48	22.86	04	02	2006	2006-04-02	9179
-73.86	20.81	04	03	2006	2006-04-03	540
-73.86	20.79	04	03	2006	2006-04-03	4320
-75.37	18.73	04	04	2006	2006-04-04	0
-76.38	18.40	04	08	2006	2006-04-08	0
-81.95	24.29	04	08	2006	2006-04-08	3240
-76.23	18.43	04	09	2006	2006-04-09	0
-76.12	18.38	04	09	2006	2006-04-09	1080
-76.13	17.88	04	09	2006	2006-04-09	8639
-76.13	17.88	04	09	2006	2006-04-09	1080
-76.75	17.27	04	10	2006	2006-04-10	8099
-77.35	17.11	04	11	2006	2006-04-11	2700
-77.03	17.11	04	11	2006	2006-04-11	675
-77.34	16.95	04	11	2006	2006-04-11	11879
-77.91	16.73	04	12	2006	2006-04-12	1080
-77.93	16.73	04	12	2006	2006-04-12	3240
-78.27	16.76	04	12	2006	2006-04-12	540
-79.33	16.67	04	13	2006	2006-04-13	0
-79.33	16.67	04	13	2006	2006-04-13	0
-81.41	16.64	04	14	2006	2006-04-14	0
-81.39	16.63	04	14	2006	2006-04-14	3287
-82.41	16.68	04	14	2006	2006-04-14	4909
-83.38	16.42	04	15	2006	2006-04-15	0
-83.37	16.41	04	15	2006	2006-04-15	0
-84.74	16.38	04	16	2006	2006-04-16	0
-84.75	16.39	04	16	2006	2006-04-16	0
-85.55	16.18	04	16	2006	2006-04-16	5400
-83.48	24.17	04	26	2006	2006-04-26	775
-81.98	23.96	04	28	2006	2006-04-28	0
-82.29	24.27	05	07	2006	2006-05-07	540
-81.86	24.09	05	14	2006	2006-05-14	0
-74.35	37.25	06	03	2006	2006-06-03	2160
-73.79	37.56	06	03	2006	2006-06-03	0
-73.12	37.97	06	04	2006	2006-06-04	0
-72.59	38.38	06	04	2006	2006-06-04	0
-73.45	39.00	06	05	2006	2006-06-05	1080
-71.06	41.10	06	21	2006	2006-06-21	6171
-70.63	40.92	06	22	2006	2006-06-22	11879
-70.42	40.69	06	22	2006	2006-06-22	11339
-70.85	39.93	06	25	2006	2006-06-25	0
-70.26	40.70	07	05	2006	2006-07-05	0
-70.32	41.55	07	05	2006	2006-07-05	0
-68.95	40.02	07	06	2006	2006-07-06	0
-68.56	40.42	07	07	2006	2006-07-07	0
-68.43	40.95	07	07	2006	2006-07-07	0
-68.78	41.07	07	07	2006	2006-07-07	1620
-69.26	41.84	07	08	2006	2006-07-08	0
-69.81	42.19	07	09	2006	2006-07-09	0
-70.30	42.74	07	09	2006	2006-07-09	0
-69.85	43.03	07	14	2006	2006-07-14	540
-69.17	42.69	07	15	2006	2006-07-15	0
-69.30	42.83	07	15	2006	2006-07-15	540
-69.42	42.60	07	16	2006	2006-07-16	2314
-69.66	42.56	07	16	2006	2006-07-16	540
-70.24	42.35	07	17	2006	2006-07-17	1473
-70.32	42.41	07	17	2006	2006-07-17	0
-70.34	40.82	07	28	2006	2006-07-28	0
-70.31	40.71	07	28	2006	2006-07-28	318
-68.65	40.85	07	29	2006	2006-07-29	0
-68.55	40.94	07	29	2006	2006-07-29	540
-69.48	42.17	07	29	2006	2006-07-29	0
-69.40	42.37	07	30	2006	2006-07-30	0
