"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
81244,"Alameda County, CA, USA","California, USA","United States","37.80521, -122.3251","Land (beach, shoreline and inland)",2019-09-21,"East Bay Regional Parks",2,0,2,23.06,0.088,0,26,19,15,9,41,0,17,25,7,42,12,13,27,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,13,0,2,0,0,0,0,0,9,12,0,0,0,0,26,0,0,52,382
81245,"Los Angeles County, CA, USA","California, USA","United States","34.15001, -118.16538","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,0.12,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81246,"San Diego County, CA, USA","California, USA","United States","32.62129, -117.09542","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,24.99,0,0,40,60,19,0,0,0,7,10,0,2,2,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,38,1,0,0,0,0,2,0,0,9,214
81247,"San Diego County, CA, USA","California, USA","United States","33.10413, -117.08384","Land (beach, shoreline and inland)",2019-09-21,SmartCover,10,0,10,7,0.0314,0,2,7,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,32
81250,"San Francisco County, CA, USA","California, USA","United States","37.72299, -122.3936","Land (beach, shoreline and inland)",2019-09-21,"The San Francisco School",1,0,1,0.01,0.3192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81253,"Orange County, CA, USA","California, USA","United States","33.64551, -117.88228","Land (beach, shoreline and inland)",2019-09-21,"Green earth club",1,0,1,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
81254,"Marin County, CA, USA","California, USA","United States","37.89903, -122.52736","Land (beach, shoreline and inland)",2019-09-21,"Marin Montessori School",4,0,4,12.94,0.7079,0,12,8,1,4,3,0,2,0,4,0,11,3,12,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,0,0,0,0,7,11,0,0,0,0,1,0,0,53,145
81255,"Ventura County, CA, USA","California, USA","United States","34.26768, -118.7627","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1.84,0.0832,0,2,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12
81259,"San Francisco County, CA, USA","California, USA","United States","37.77688, -122.39007","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,10.02,0.0925,0,13,16,10,6,5,0,0,0,5,8,7,2,4,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,38,152
81260,"Los Angeles County, CA, USA","California, USA","United States","34.18063, -118.09729","Land (beach, shoreline and inland)",2019-09-21,"Eaton Canyon Fall2019",1,0,1,2.3,0.097,0,2,1,0,0,11,0,1,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,36,70
81261,"San Mateo County, CA, USA","California, USA","United States","37.32023, -122.40432","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,3.68,16.1435,0,5,9,1,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,3,0,0,0,0,4,0,0,8,45
81262,"Los Angeles County, CA, USA","California, USA","United States","33.92223, -118.43243","Land (beach, shoreline and inland)",2019-09-21,1,1,0,1,1.91,8.9867,0,6,8,2,0,0,0,2,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61
81263,"San Diego County, CA, USA","California, USA","United States","32.83444, -117.28164","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,2.79,1.5143,0,10,5,1,0,1,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,108,138
81264,"Ventura County, CA, USA","California, USA","United States","34.26615, -118.76133","Land (beach, shoreline and inland)",2019-09-21,"EcoAction SVHS",1,0,1,1.92,0.4987,0,3,5,2,1,4,0,2,0,0,6,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,5,38
81265,"Alameda County, CA, USA","California, USA","United States","37.83703, -122.30433","Land (beach, shoreline and inland)",2019-09-21,,7,0,7,9.47,0.8158,0,1,27,3,0,32,0,3,19,4,14,3,5,14,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,6,5,0,0,0,0,9,0,0,56,211
81267,"Santa Barbara County, CA, USA","California, USA","United States","34.4244, -119.8254","Land (beach, shoreline and inland)",2019-09-21,"Goleta Beach",3,0,3,13,3.9707,0,8,4,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,4,0,0,0,0,2,0,0,180,210
81268,"San Francisco County, CA, USA","California, USA","United States","37.72308, -122.39335","Land (beach, shoreline and inland)",2019-09-21,"Battle of the bay: Seven Stills",30,0,30,7.32,0.0028,0,7,26,6,3,14,0,3,25,9,6,5,5,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,10,161
81269,"Los Angeles County, CA, USA","California, USA","United States","33.88511, -118.41281","Land (beach, shoreline and inland)",2019-09-21,"American Martyrs Catholic Church",1,0,1,1.28,1.172,0,4,35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,90,163
81272,"Alameda County, CA, USA","California, USA","United States","37.83691, -122.30291","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,20.6,0.7771,0,18,29,11,4,55,0,6,51,1,11,3,7,75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,12,23,0,0,0,0,14,0,0,423,762
81275,"Monterey County, CA, USA","California, USA","United States","36.61506, -121.89926","Land (beach, shoreline and inland)",2019-09-21,"SSA Beach cleanup",1,0,1,5.34,0.0303,0,0,9,2,0,0,0,3,0,3,1,6,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,40
81277,"Los Angeles County, CA, USA","California, USA","United States","34.17552, -118.09678","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL2019",1,0,1,0.5,0.0616,0,0,6,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,20
81279,"Los Angeles County, CA, USA","California, USA","United States","34.07957, -118.22605","Land (beach, shoreline and inland)",2019-09-21,,3,0,3,7.12,0.8377,0,74,65,2,1,7,0,5,5,2,4,1,4,30,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,1,234
81280,"San Francisco County, CA, USA","California, USA","United States","37.76582, -122.38755","Land (beach, shoreline and inland)",2019-09-21,Cooley,2,0,2,45.42,1.7424,0,126,11,33,15,41,0,18,4,21,15,17,20,59,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,217,0,0,0,0,2,0,0,210,848
81281,"Los Angeles County, CA, USA","California, USA","United States","34.18338, -118.09881","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL2019",1,0,1,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,26
81284,"San Diego County, CA, USA","California, USA","United States","32.96096, -117.26803","Land (beach, shoreline and inland)",2019-09-21,"Clean San Diego",2,0,2,0.93,0.6498,0,55,17,0,0,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
81285,"Alameda County, CA, USA","California, USA","United States","37.76991, -122.29131","Land (beach, shoreline and inland)",2019-09-21,"Tuauru chapter Fraternal Order of Moai",1,0,1,0,0.0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81286,"San Francisco County, CA, USA","California, USA","United States","37.74599, -122.38705","Land (beach, shoreline and inland)",2019-09-21,"Joseph Alvin Henry kyler Johnson Hoover MS",5,0,5,11.98,1.3082,0,88,28,2,1,14,0,6,6,1,5,3,8,13,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,2,0,0,25,266
81288,"Orange County, CA, USA","California, USA","United States","33.61229, -117.93193","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,15,0.1628,0,20,13,15,1,0,0,4,1,5,13,1,16,12,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0,10,132
81289,"San Diego County, CA, USA","California, USA","United States","33.16359, -117.35814","Land (beach, shoreline and inland)",2019-09-21,1,2,0,2,0.57,0.7442,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
81291,"Monterey County, CA, USA","California, USA","United States","36.69839, -121.8089","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81293,"San Diego County, CA, USA","California, USA","United States","32.79101, -117.16962","Land (beach, shoreline and inland)",2019-09-21,"Linda Vista Recreation Center",2,0,2,12.12,1.1279,0,255,33,2,2,2,0,0,7,1,2,4,1,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,362
81294,"Los Angeles County, CA, USA","California, USA","United States","34.17964, -118.09723","Land (beach, shoreline and inland)",2019-09-21,"eaton canyon",1,0,1,0.17,0.0306,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
81296,"Solano County, CA, USA","California, USA","United States","38.26812, -122.017","Land (beach, shoreline and inland)",2019-09-21,"Armijo AFJROTC",58,0,58,109.69,1.2103,0,32,120,32,21,20,0,11,13,8,65,30,85,221,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,92,0,4,0,0,0,0,0,3,483,0,0,0,0,45,0,0,91,1413
81299,"Solano County, CA, USA","California, USA","United States","38.2183, -122.14747","Land (beach, shoreline and inland)",2019-09-21,"Fairfield Suisun Sewer District ",100,0,100,65,0,0,54,78,12,18,51,0,20,25,8,41,11,16,55,0,0,0,37,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,0,0,0,1,17,0,0,0,0,3,0,0,82,541
81300,"San Francisco County, CA, USA","California, USA","United States","37.74028, -122.37621","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,6.39,3.8768,0,0,40,1,0,40,0,7,1,2,1,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,0,0,4,0,0,32,167
81302,"San Diego County, CA, USA","California, USA","United States","32.70813, -117.16807","Land (beach, shoreline and inland)",2019-09-21,"I love a clean san diego",50,0,50,4.3,0.0966,0,5,0,2,4,4,0,6,0,2,5,2,6,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58
81303,"San Diego County, CA, USA","California, USA","United States","32.95199, -117.04934","Land (beach, shoreline and inland)",2019-09-21,"Poway Park",1,0,1,1.59,0.1496,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,24
81305,"Santa Barbara County, CA, USA","California, USA","United States","34.41544, -119.85129","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1.13,2.2822,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
81306,"Los Angeles County, CA, USA","California, USA","United States","34.14486, -118.11575","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL2019",1,0,1,0.01,2.7892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81309,"San Diego County, CA, USA","California, USA","United States","32.76014, -117.25184","Land (beach, shoreline and inland)",2019-09-21,"ASCE YMF",5,0,5,5,1.8118,0,180,30,0,0,20,0,1,8,3,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,2,76,0,0,0,0,7,0,0,223,565
81310,"San Diego County, CA, USA","California, USA","United States","32.58402, -117.13245","Land (beach, shoreline and inland)",2019-09-21,"Imperial Beach",2,0,2,0.82,0.0052,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,17
81312,"Los Angeles County, CA, USA","California, USA","United States","34.0097, -118.49726","Land (beach, shoreline and inland)",2019-09-21,"GEO CLEANUP 2019",3,0,3,11.36,0,0,36,29,0,0,7,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,66,0,0,0,0,2,0,0,96,261
81314,"Los Angeles County, CA, USA","California, USA","United States","34.1804, -118.09708","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
81315,"San Diego County, CA, USA","California, USA","United States","32.86782, -117.25413","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1.65,0.8362,0,2,2,0,0,7,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,135
81317,"San Diego County, CA, USA","California, USA","United States","33.1467, -117.34496","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,5.39,1.3097,0,14,13,1,0,4,0,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,0,0,3,0,0,25,84
81319,"San Francisco County, CA, USA","California, USA","United States","37.74636, -122.38802","Land (beach, shoreline and inland)",2019-09-21,"Hoover mS SF ",1,0,1,8.61,0.0243,0,25,0,3,1,11,0,3,5,2,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,21,0,0,0,0,12,0,0,12,113
81321,"Ventura County, CA, USA","California, USA","United States","34.26422, -118.76245","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,16.19,0.0574,0,25,35,10,0,32,0,8,27,0,6,18,15,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,0,0,218
81322,"Los Angeles County, CA, USA","California, USA","United States","34.17927, -118.09694","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL2019",3,0,3,0.41,0.0096,0,0,3,0,0,0,0,1,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16
81324,"San Diego County, CA, USA","California, USA","United States","32.68777, -117.17846","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,1.21,0.0187,0,15,4,0,0,4,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,14,51
81325,"San Diego County, CA, USA","California, USA","United States","32.58764, -117.10839","Land (beach, shoreline and inland)",2019-09-21,,5,0,5,29.11,7.0195,0,97,35,0,2,9,0,4,6,3,13,9,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,174,0,0,0,0,1,0,0,3,364
81326,"Los Angeles County, CA, USA","California, USA","United States","34.17955, -118.09703","Land (beach, shoreline and inland)",2019-09-21,L,1,0,1,0.9,0.018,0,0,2,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,16
81327,"Los Angeles County, CA, USA","California, USA","United States","33.86211, -118.40153","Land (beach, shoreline and inland)",2019-09-21,"CSUF Group 3",3,0,3,7.51,1.2641,0,6,1,0,0,5,0,5,1,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,0,0,0,0,3,0,0,18,104
81328,"Los Angeles County, CA, USA","California, USA","United States","34.17998, -118.09687","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL 2019",1,0,1,0.96,0.0132,0,0,1,0,0,4,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,17
81329,"Los Angeles County, CA, USA","California, USA","United States","34.17928, -118.09709","Land (beach, shoreline and inland)",2019-09-21,"Eaton Canyon F19",2,0,2,0.57,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13
81330,"Los Angeles County, CA, USA","California, USA","United States","34.17916, -118.09688","Land (beach, shoreline and inland)",2019-09-21,"Eaton Canyon F19",1,0,1,0.09,0.0493,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
81331,"Los Angeles County, CA, USA","California, USA","United States","34.17983, -118.09709","Land (beach, shoreline and inland)",2019-09-21,"Geography ",2,0,2,0.61,0.0479,0,0,3,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12
81332,"Los Angeles County, CA, USA","California, USA","United States","34.17984, -118.09688","Land (beach, shoreline and inland)",2019-09-21,"EATON CANYON FALL2019",1,0,1,1.66,0.0453,0,2,7,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,31
81333,"San Diego County, CA, USA","California, USA","United States","32.83193, -117.13833","Land (beach, shoreline and inland)",2019-09-21,,2,0,2,0,0.0135,0,15,3,1,0,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,52
81334,"Alameda County, CA, USA","California, USA","United States","37.80521, -122.32506","Land (beach, shoreline and inland)",2019-09-21,Bozos,3,0,3,6.37,0.0162,0,112,0,0,23,26,0,0,33,3,1,3,1,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3,0,0,0,0,2,0,0,78,296
81335,"Los Angeles County, CA, USA","California, USA","United States","34.26381, -118.17411","Land (beach, shoreline and inland)",2019-09-21,74621,1,0,1,2.08,0.003,0,0,0,0,2,0,0,8,1,2,4,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,34
81336,"Ventura County, CA, USA","California, USA","United States","34.24469, -119.19233","Land (beach, shoreline and inland)",2019-09-21,1,1,0,1,20,1.2264,0,94,76,10,2,14,0,3,3,5,3,0,0,47,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,28,0,0,0,0,0,0,0,63,367
81337,"Santa Barbara County, CA, USA","California, USA","United States","34.41432, -119.68644","Land (beach, shoreline and inland)",2019-09-21,"Ben Sherman",1,0,1,3.78,3.5623,0,42,7,2,2,10,0,6,8,0,1,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,13,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,69,173
81338,"San Diego County, CA, USA","California, USA","United States","32.80144, -117.22234","Land (beach, shoreline and inland)",2019-09-21,"sdsu circle k",7,0,7,3.69,0,0,13,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,6,73
81342,"Alameda County, CA, USA","California, USA","United States","37.83786, -122.30264","Land (beach, shoreline and inland)",2019-09-21,,5,0,5,3.16,0.4341,0,0,8,1,0,5,0,0,3,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,102,136
81343,"San Diego County, CA, USA","California, USA","United States","32.80132, -117.22245","Land (beach, shoreline and inland)",2019-09-21,"USD ",5,0,5,21.03,1.4624,0,204,74,5,1,20,0,3,10,3,9,16,5,5,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,2,33,0,0,0,0,4,0,0,64,483
81344,"San Diego County, CA, USA","California, USA","United States","33.15526, -117.3509","Land (beach, shoreline and inland)",2019-09-21,"Girl Scout Troop 2305",7,0,7,32.55,1.8878,0,133,52,1,0,9,0,1,4,0,2,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,5,174,0,0,0,0,11,0,0,182,597
81345,"Los Angeles County, CA, USA","California, USA","United States","34.03369, -118.68482","Land (beach, shoreline and inland)",2019-09-21,SMBAS,1,0,1,0.07,0.0308,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
81347,"Orange County, CA, USA","California, USA","United States","33.64809, -117.98957","Land (beach, shoreline and inland)",2019-09-21,1,1,0,1,0.23,0.16,0,3,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13
81348,"Santa Cruz County, CA, USA","California, USA","United States","36.952, -121.88129","Land (beach, shoreline and inland)",2019-09-21,,3,0,3,0.5,0.1055,0,0,9,1,3,7,0,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,1,0,0,68,113
81352,"Santa Cruz County, CA, USA","California, USA","United States","36.97132, -121.91155","Land (beach, shoreline and inland)",2019-09-21,"Harker Green Team",4,0,4,6,0.0146,0,31,20,13,5,12,0,6,1,3,2,2,1,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,10,0,0,0,0,0,0,0,50,174
81353,"Los Angeles County, CA, USA","California, USA","United States","34.14228, -118.1674","Land (beach, shoreline and inland)",2019-09-21,PCC-74620,1,0,1,0.95,1.3865,0,1,2,0,3,1,0,1,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19
81356,"San Francisco County, CA, USA","California, USA","United States","37.81927, -122.36458","Land (beach, shoreline and inland)",2019-09-21,TIS,5,0,5,50,0.0168,0,100,10,10,0,0,0,5,3,10,21,51,25,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,0,0,0,20,0,0,250,645
81357,"Santa Barbara County, CA, USA","California, USA","United States","34.41507, -119.69748","Land (beach, shoreline and inland)",2019-09-21,"Santa Barbara Sea Center",1,0,1,1,0.1631,0,30,4,0,0,2,0,2,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,16,78
81358,"San Diego County, CA, USA","California, USA","United States","33.2033, -117.24257","Land (beach, shoreline and inland)",2019-09-21,"Coastal Cleanup Vista Street Sweep",20,0,20,6.8,0.0071,0,140,13,5,0,15,0,0,6,2,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,236
81359,"San Diego County, CA, USA","California, USA","United States","32.54012, -117.12413","Land (beach, shoreline and inland)",2019-09-21,"Propane tank toothbrush whip",3,0,3,9.45,0,0,0,6,0,2,35,0,0,23,5,4,1,1,3,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,189,322
81366,"Los Angeles County, CA, USA","California, USA","United States","34.17927, -118.09698","Land (beach, shoreline and inland)",2019-09-21,"Eaton Canyon Fall 2019",1,0,1,4.14,0.0076,0,3,18,0,0,3,0,1,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,64
